335,636935.288,4357739.624,1198.847,wl236
336,636933.94,4357735.753,1198.807,wl237
337,636934.88,4357732.286,1199.011,wl238
338,636942.916,4357735.188,1201.107,wl239
339,636942.189,4357741.031,1200.459,wl240
340,636942.317,4357746.17,1199.537,wl241
341,636933.736,4357747.896,1197.024,wl242
342,636933.008,4357752.27,1195.457,wl243
343,636940.972,4357755.227,1196.319,wl244
344,636942.324,4357750.616,1198.139,wl245
345,636952.438,4357753.094,1198.378,wl246
346,636951.023,4357747.883,1200.183,wl247
347,636953.03,4357743.28,1201.92,wl248
348,636951.353,4357738.96,1202.567,wl249
349,636951.171,4357735.244,1203.09,wl250
350,636961.514,4357736.715,1204.54,wl251
351,636961.406,4357742.295,1203.43,wl252
352,636960.701,4357745.675,1202.268,wl253
353,636960.188,4357750.002,1200.281,wl254
354,636969.055,4357747.028,1201.912,wl255
355,636969.398,4357742.958,1203.639,wl256
356,636970.147,4357738.516,1205.435,wl257
357,636971.57,4357734.34,1206.525,wl258
358,636977.583,4357730.754,1208.156,wl259
359,636978.312,4357736.22,1207.12,wl260
360,636986.153,4357738.573,1207.137,wl261
361,636983.045,4357735.442,1207.798,wl262
362,636984.205,4357730.838,1209.178,wl263
363,636985.568,4357727.523,1210.133,wl264
364,636994.91,4357721.756,1212.54,wl265
365,636995.733,4357727.619,1211.584,wl266
366,636993.639,4357732.054,1209.981,wl267
367,636993.797,4357736.279,1208.629,wl268
368,636994.45,4357739.877,1207.469,wl269
369,637002.349,4357736.872,1209.888,wl270
370,637001.545,4357732.198,1211.176,wl271
371,637001.419,4357727.345,1212.514,wl272
372,637002.699,4357722.925,1213.693,wl273
373,637003.151,4357720.323,1214.285,wl274
374,637011.542,4357718.802,1216.146,wl275
375,637012.838,4357724.253,1215.214,wl276
376,637011.278,4357728.329,1213.728,wl277
377,637012.389,4357731.55,1212.949,wl278
378,637019.594,4357730.156,1214.572,wl279
379,637018.913,4357725.295,1215.664,wl280
380,637018.95,4357721.601,1216.586,wl281
381,637018.864,4357717.529,1217.337,wl282
382,637018.821,4357713.666,1217.948,wl283
383,637018.486,4357711.089,1218.329,wl284
384,637025.039,4357710.276,1219.365,wl285
385,637027.158,4357715.284,1218.971,wl286
386,637025.822,4357720.223,1217.724,wl287
387,637026.052,4357724.571,1216.779,wl288
388,637026.357,4357727.669,1216.135,wl289
389,637034.254,4357727.265,1217.381,wl290
390,637034.51,4357722.299,1218.425,wl291
391,637032.286,4357717.636,1219.117,wl292
392,637033.129,4357713.207,1219.971,wl293
393,637033.364,4357709.837,1220.917,wl294
394,637033.185,4357707.347,1221.039,wl295
395,637039.03,4357707.202,1222.057,wl296
396,637040.517,4357713.971,1221.079,wl297
397,637040.218,4357717.768,1220.212,wl298
398,637042,4357721.812,1219.647,wl299
399,637047.47,4357720.667,1220.789,wl300
400,637046.975,4357716.455,1221.641,wl301
401,637046.483,4357712.257,1222.283,wl302
402,637045.893,4357708.431,1222.769,wl303
403,637046.091,4357705.093,1223.23,wl304
404,637052.028,4357700.176,1224.746,wl305
405,637054.147,4357703.526,1224.701,wl306
406,637057.03,4357710.598,1224.336,wl307
407,637057.688,4357716.01,1223.054,wl308
408,637066.036,4357709.908,1225.483,wl309
409,637064.719,4357706.326,1225.879,wl310
410,637064.565,4357702.572,1226.458,wl311
411,637065.047,4357698.502,1227.127,wl312
412,637063.343,4357695.644,1227.26,wl313
413,637067.93,4357692.258,1228.334,wl314
414,637071.207,4357694.132,1228.66,wl315
415,637072.067,4357699.665,1227.945,wl316
416,637072.885,4357704.536,1227.294,wl317
417,637074.401,4357708.171,1227.004,wl318
418,637080.611,4357705.629,1228.406,wl319
419,637079.805,4357702.639,1228.56,wl320
420,637079.899,4357698.128,1229.216,wl321
421,637078.454,4357694.622,1229.544,wl322
422,637079.322,4357692.745,1230.293,wl323
423,637078.608,4357689.174,1230.285,wl324
424,637086.88,4357690.062,1230.828,wl325
425,637087.253,4357687.107,1231.441,wl326
426,637086.873,4357693.527,1230.694,wl327
427,637086.825,4357696.879,1230.734,wl328
428,637086.162,4357697.745,1230.247,wl329
429,637085.717,4357701.167,1229.506,wl330
430,637085.343,4357704.825,1228.997,wl331
431,637092.999,4357702.817,1229.98,wl332
432,637094.432,4357701.26,1231.277,wl333
433,637096.147,4357696.695,1231.332,wl334
434,637096.822,4357692.64,1231.901,wl335
435,637094.673,4357686.529,1232.755,wl336
436,637094.779,4357685.139,1233.021,wl337
437,637100.693,4357683.413,1234.102,wl338
438,637101.922,4357686.856,1233.984,wl339
439,637103.661,4357690.276,1233.917,wl340
440,637104.174,4357693.402,1233.514,wl341
441,637104.899,4357697.831,1233.163,wl342
442,637113.448,4357695.474,1235.745,wl343
443,637112.779,4357692.806,1235.835,wl344
444,637111.621,4357688.459,1235.841,wl345
445,637109.534,4357684.976,1235.791,wl346
446,637109.876,4357682.426,1236.151,wl347
447,637109.847,4357679.098,1236.475,wl348
448,637117.606,4357677.326,1238.517,wl349
449,637117.956,4357682.048,1237.998,wl350
450,637118.393,4357686.969,1237.88,wl351
451,637119.847,4357691.05,1238.029,wl352
452,637124.931,4357688.862,1240.013,wl353
453,637124.228,4357684.428,1239.976,wl354
454,637123.015,4357681.023,1239.82,wl355
455,637123.526,4357678.012,1240.401,wl356
456,637124.208,4357675.885,1240.916,wl357
457,637129.527,4357673.927,1243.787,wl358
458,637130.774,4357678.283,1243.624,wl359
459,637130.934,4357681.247,1243.314,wl360
460,637131.219,4357685.203,1243.391,wl361
461,637131.576,4357687.878,1243.052,wl362
462,637138.265,4357685.085,1246.399,wl363
463,637136.828,4357682.007,1246.155,wl364
464,637135.957,4357678.257,1246.166,wl365
465,637136.394,4357674.54,1247.226,wl366
466,637136.696,4357672.561,1247.742,wl367
467,637136.215,4357669.806,1247.465,wl368
468,637142.51,4357666.982,1250.07,wl369
469,637143.93,4357672.008,1249.915,wl370
470,637143.808,4357677.462,1249.66,wl371
471,637144,4357682.977,1249.534,wl372
3D_Template - Copy,0,0,0,wl373
472,635899.363,4359285.595,1285.013,wl374
473,635899.978,4359288.508,1286.088,wl375
474,635906.403,4359282.88,1284.997,wl376
475,635907.888,4359286.056,1286.468,wl377
476,635908.906,4359290.305,1288.165,wl378
477,635916.9,4359286.952,1287.872,wl379
478,635919.335,4359283.893,1287.162,wl380
479,635920.146,4359280.072,1285.965,wl381
480,635920.353,4359275.495,1284.311,wl382
481,635924.382,4359274.019,1284.709,wl383
482,635929.299,4359272.475,1284.225,wl384
483,635934.267,4359271.383,1283.822,wl385
484,635941.732,4359271.47,1282.967,wl386
485,635948.225,4359273.749,1282.585,wl387
486,635954.066,4359276.274,1282.186,wl388
487,635958.936,4359278.675,1281.799,wl389
488,635967.348,4359283.779,1282.022,wl390
489,635974.252,4359287.233,1281.556,wl391
490,635973.193,4359291.53,1283.23,wl392
491,635968.006,4359288.645,1283.533,wl393
492,635963.498,4359286.245,1283.645,wl394
493,635959.694,4359284.469,1283.726,wl395
494,635954.745,4359283.803,1284,wl396
495,635950.897,4359280.504,1284.048,wl397
496,635946.687,4359279.856,1284.576,wl398
497,635941.557,4359277.863,1284.824,wl399
498,635937.312,4359277.357,1285.161,wl400
499,635931.793,4359276.722,1285.469,wl401
500,635926.336,4359278.367,1286.022,wl402
501,635924.486,4359283.003,1287.395,wl403
502,635921.4,4359285.786,1288.02,wl404
503,635926.318,4359286.641,1288.577,wl405
504,635929.799,4359283.188,1287.42,wl406
505,635937.424,4359283.346,1286.908,wl407
506,635944.849,4359285.031,1286.312,wl408
507,635951.537,4359287.767,1285.698,wl409
508,635956.878,4359287.075,1285.072,wl410
509,635961.766,4359291.334,1285.636,wl411
510,635967.055,4359293.513,1285.836,wl412
511,635970.159,4359293.755,1284.832,wl413
512,635974.293,4359296.996,1284.5,wl414
513,635973.354,4359301.086,1285.986,wl415
514,635970.751,4359306.437,1288.212,wl416
515,635965.965,4359303.148,1288.2,wl417
516,635967.285,4359299.291,1287.023,wl418
517,635960.173,4359295.166,1287.121,wl419
518,635957.127,4359298.175,1288.659,wl420
519,635949.923,4359295.702,1288.283,wl421
520,635952.56,4359292.086,1287.002,wl422
521,635946.221,4359290.215,1287.567,wl423
522,635943.27,4359293.206,1288.778,wl424
523,635941.094,4359291.798,1289.057,wl425
524,635939.521,4359290.616,1288.691,wl426
525,635941.054,4359287.266,1287.529,wl427
526,635935.047,4359286.407,1288.057,wl428
527,635932.463,4359289.116,1289.011,wl429
528,635976.298,4359308.112,1287,wl430
529,635978.079,4359310.821,1286.806,wl431
530,635979.89,4359311.972,1286.73,wl432
531,635984.275,4359313.038,1288.073,wl433
532,635988.259,4359315.356,1290.043,wl434
533,635992.619,4359317.088,1291.432,wl435
534,635998.117,4359321.774,1293.872,wl436
535,636003.047,4359323.664,1294.899,wl437
536,636008.785,4359325.05,1295.054,wl438
537,636014.172,4359327.564,1295.657,wl439
538,636019.67,4359330.471,1296.023,wl440
539,636025.116,4359336.121,1297.162,wl441
540,636029.941,4359339.335,1297.339,wl442
541,636037.24,4359343.531,1297.604,wl443
542,636037.308,4359337.691,1295.325,wl444
543,636033.633,4359333.824,1294.3,wl445
544,636031.008,4359332.682,1294.676,wl446
545,636025.807,4359330.874,1295.217,wl447
546,636022.289,4359327.403,1294.851,wl448
547,636017.013,4359324.767,1294.49,wl449
548,636015.947,4359324.406,1294.121,wl450
549,636011.956,4359321.981,1293.394,wl451
550,636006.196,4359319.74,1292.906,wl452
551,636000.911,4359317.963,1292.319,wl453
552,635996.613,4359314.702,1290.381,wl454
553,635991.634,4359313.424,1289.731,wl455
554,635987.347,4359311.104,1287.869,wl456
555,635983.726,4359308.513,1285.93,wl457
556,635981.661,4359307.851,1285.501,wl458
557,635980.334,4359307.304,1285.681,wl459
558,635977.359,4359305.975,1286.276,wl460
559,635980.347,4359300.637,1284.091,wl461
560,635982.903,4359301.356,1283.72,wl462
561,635984.966,4359302.679,1283.747,wl463
562,635989.532,4359304.193,1285.249,wl464
563,635994.968,4359307.596,1287.099,wl465
564,636003.363,4359310.013,1288.5,wl466
565,636008.557,4359314.246,1290.28,wl467
566,636014.049,4359319.468,1292.016,wl468
567,636019.526,4359321.304,1292.618,wl469
568,636025.398,4359323.524,1292.377,wl470
569,636031.268,4359326.62,1292.186,wl471
570,636037.202,4359331.217,1292.709,wl472
571,636039.962,4359327.244,1290.682,wl473
572,636037.144,4359322.306,1289.394,wl474
573,636031.696,4359317.746,1288.645,wl475
574,636025.833,4359313.249,1287.922,wl476
575,636020.505,4359309.441,1287.038,wl477
576,636016.809,4359307.814,1287.093,wl478
577,636010.857,4359305.239,1285.898,wl479
578,636004.568,4359302.931,1284.78,wl480
579,635998.029,4359300.852,1283.926,wl481
580,635991.568,4359300.061,1283.718,wl482
581,635985.856,4359298.958,1282.56,wl483
582,635981.3,4359296.161,1282.763,wl484
583,635983.15,4359291.987,1281.141,wl485
584,635985.666,4359293.121,1280.474,wl486
585,635988.634,4359294.842,1281.076,wl487
586,635989.189,4359295.011,1281.373,wl488
587,635994.671,4359296.623,1282.107,wl489
588,636000.162,4359296.644,1281.768,wl490
589,636005.454,4359296.114,1281.421,wl491
590,636010.802,4359293.608,1280.406,wl492
591,636014.674,4359293.548,1280.381,wl493
592,636015.668,4359291.822,1279.621,wl494
593,636020.721,4359293.569,1280.176,wl495
594,636020.171,4359294.486,1280.332,wl496
595,636017.76,4359294.955,1281.037,wl497
596,636014.954,4359300.02,1283.044,wl498
597,636019.876,4359301.729,1283.259,wl499
598,636023.872,4359305.026,1284.6,wl500
599,636028.957,4359306.189,1284.242,wl501
600,636032.085,4359309.172,1285.068,wl502
601,636037.175,4359312.583,1285.284,wl503
602,636041.248,4359316.463,1285.697,wl504
603,636045.326,4359321.044,1286.55,wl505
604,636050.786,4359324.46,1287.244,wl506
605,636053.175,4359321.044,1284.821,wl507
606,636046.592,4359316.163,1283.368,wl508
607,636041.772,4359311.681,1283.231,wl509
608,636038.039,4359307.339,1282.415,wl510
609,636033.998,4359307.516,1284.027,wl511
610,636028.196,4359303.473,1283.365,wl512
611,636028.406,4359298.609,1281.005,wl513
612,636029.515,4359297.832,1281.051,wl514
613,636033.535,4359300.442,1281.281,wl515
614,636033.401,4359302.036,1281.567,wl516
615,636035.711,4359305.361,1282.256,wl517
616,636036.924,4359302.902,1281.972,wl518
617,636042.581,4359307.577,1282.756,wl519
618,636042.542,4359309.02,1282.748,wl520
619,636050.873,4359310.138,1285.956,wl521
620,636048.933,4359313.454,1283.368,wl522
621,636057.039,4359317.537,1285.144,wl523
622,636059.389,4359315.718,1287.27,wl524
623,636059.803,4359314.902,1286.83,wl525
624,636051.443,4359309.233,1285.493,wl526
625,636051.218,4359309.976,1286.097,wl527
626,636045.221,4359304.574,1284.557,wl528
627,636044.684,4359305.258,1285.029,wl529
628,636040.516,4359300.434,1283.933,wl530
629,636040.285,4359300.877,1284.317,wl531
630,636034.562,4359296.311,1283.093,wl532
631,636034.18,4359297.001,1283.345,wl533
632,636025.19,4359291.632,1281.624,wl534
633,636024.603,4359293.112,1282.134,wl535
634,636018.716,4359289.033,1280.627,wl536
635,636017.66,4359290.501,1281.333,wl537
636,636072.222,4359324.886,1287.429,wl538
637,636071.919,4359326.658,1287.482,wl539
638,636071.326,4359329.97,1288.852,wl540
639,636065.579,4359330.022,1289.076,wl541
640,636060.973,4359330.238,1289.231,wl542
641,636056.23,4359333.723,1290.188,wl543
642,636051.914,4359333.99,1291.051,wl544
643,636048.337,4359335.834,1292.486,wl545
644,636046.115,4359341.368,1295.073,wl546
645,636051.664,4359345.477,1295.173,wl547
646,636058.957,4359347.914,1296.229,wl548
647,636064.606,4359351.45,1297.073,wl549
648,636069.643,4359348.835,1295.457,wl550
649,636064.005,4359345.905,1294.937,wl551
650,636059.726,4359342.916,1294.42,wl552
651,636059.007,4359340.706,1293.577,wl553
652,636054.119,4359338.992,1292.291,wl554
653,636058.357,4359336.482,1291.246,wl555
654,636064.394,4359336.019,1291.004,wl556
655,636067.74,4359340.308,1292.4,wl557
656,636072.071,4359342.734,1292.915,wl558
657,636079.134,4359340.453,1291.483,wl559
658,636080.862,4359336.14,1290.342,wl560
659,636088.015,4359339.351,1291.112,wl561
660,636096.523,4359338.712,1290.989,wl562
661,636102.914,4359339.517,1291.757,wl563
662,636109.997,4359339.903,1291.817,wl564
663,636109.061,4359338.455,1291.648,wl565
664,636109.594,4359337.002,1290.915,wl566
665,636106.099,4359335.805,1290.968,wl567
666,636106.079,4359335.089,1290.464,wl568
667,636101.096,4359336.251,1290.768,wl569
668,636101.226,4359335.216,1290.475,wl570
669,636096.455,4359334.841,1289.737,wl571
670,636096.212,4359332.778,1290.041,wl572
671,636091.256,4359336.029,1290.268,wl573
672,636091.746,4359334.313,1289.007,wl574
673,636090.221,4359331.331,1288.995,wl575
674,636088.182,4359332.687,1289.032,wl576
675,636085.402,4359328.749,1289.08,wl577
676,636085.003,4359330.256,1288.843,wl578
677,636083.474,4359331.759,1288.885,wl579
678,636079.246,4359332.849,1289.577,wl580
679,636077.295,4359329.637,1288.74,wl581
680,636078.084,4359328.585,1288.274,wl582
681,636079.055,4359327.102,1288.211,wl583
682,636075.173,4359325.818,1288.046,wl584
683,636064.724,4359328.037,1287.511,wl585
684,636062.701,4359325.605,1287.828,wl586
685,636062.174,4359324.96,1287.287,wl587
686,636057.742,4359328.02,1288.587,wl588
687,636058.225,4359331.067,1288.729,wl589
688,635813.83,4359206.313,1291.799,wl590
689,635817.79,4359212.385,1293.371,wl591
690,635821.18,4359208.294,1291.146,wl592
691,635822.59,4359212.003,1292.095,wl593
692,635825.027,4359214.163,1292.167,wl594
693,635828.818,4359210.672,1290.304,wl595
694,635829.111,4359213.725,1291.732,wl596
695,635834.299,4359212.564,1289.865,wl597
696,635832.531,4359216.058,1291.687,wl598
697,635834.53,4359218.359,1292.589,wl599
698,635831.169,4359221.725,1294.24,wl600
699,635827.517,4359220.922,1294.678,wl601
700,635827.075,4359226.028,1296.259,wl602
701,635830.193,4359230.293,1296.632,wl603
702,635832.872,4359227.647,1295.501,wl604
703,635835.806,4359223.369,1293.891,wl605
704,635841.019,4359221.714,1292.448,wl606
705,635844.525,4359218.961,1291.182,wl607
706,635846.327,4359214.825,1289.984,wl608
707,635852.136,4359217.637,1289.387,wl609
708,635851.036,4359221.244,1290.364,wl610
709,635844.388,4359227.806,1293.093,wl611
710,635840.326,4359230.328,1294.277,wl612
711,635838.592,4359232.149,1295.01,wl613
712,635837.106,4359234.874,1295.911,wl614
713,635836.93,4359236.831,1296.392,wl615
714,635834.931,4359238.242,1296.898,wl616
715,635842.787,4359239.783,1295.749,wl617
716,635844.671,4359238.115,1294.943,wl618
717,635845.658,4359235.566,1294.149,wl619
718,635849.614,4359232.45,1292.537,wl620
719,635853.978,4359230.398,1290.973,wl621
720,635860.758,4359226.033,1288.208,wl622
721,635856.394,4359226.913,1289.574,wl623
722,635865.341,4359231.726,1287.718,wl624
723,635859.905,4359234.233,1289.861,wl625
724,635856.942,4359237.668,1291.297,wl626
725,635853.089,4359240.674,1292.948,wl627
726,635849.657,4359241.758,1294.059,wl628
727,635846.985,4359243.142,1294.806,wl629
728,635850.293,4359252.486,1295.073,wl630
729,635852.7,4359251.102,1294.188,wl631
730,635854.856,4359249.863,1293.412,wl632
731,635856.634,4359246.721,1292.527,wl633
732,635860.308,4359245.076,1291.178,wl634
733,635863.121,4359243.719,1290.148,wl635
734,635865.248,4359241.409,1289.153,wl636
